,make,model,model_yr,body_style,vehicle_type,drive_train,production_release,vehicle_class,body_frame,num_of_seating,seat_loc,seat_loc_comments,min_gross_weight,max_gross_weight,upper_belt_anchorage,upper_belt_anchorage_loc,seat_belt_pretensioner,seat_belt_pretensioner_loc,load_limiters,load_limiters_loc,frnt_belt_indicator,frnt_belt_loc,rear_belt_indicator,latch_rear_position,head_sab,head_sab_type,head_sab_loc,head_sab_mount_loc,head_sab_meet_requirements,head_sab_deploy_in_rollover,torso_sab,torso_sab_type,torso_sab_loc,torso_sab_mount_loc,knee_bolsters,knee_bolsters_loc,adl,head_restraint_ind,dynamic_head_restraint_ind,beti,blind_spot_detection,day_run_lights,adaptive_cruise_control,abs,ars,ars_loc,auto_crash_notification,crash_data_recorder,anti_theft_device,anti_theft_device_type,frnt_collision_warning,nhtsa_frnt_collision_warning,nhtsa_fcw_evaluation,lane_departure_warning,nhtsa_lane_departure_warning,nhtsa_ldw_evaluation,crash_imminent_brake,nhtsa_crash_imminent_brake,nhtsa_cib_evaluation,dynamic_brake_support,nhtsa_dynamic_brake_support,nhtsa_dbs_evaluation,nhtsa_esc,pelvis_sab,pelvis_sab_type,pelvis_sab_loc,pelvis_sab_mount_loc,overall_stars,frnt_test_no,frnt_vin,frnt_driv_stars,frnt_pass_stars,frnt_safety_concern_driv,frnt_safety_concern_pass,frnt_foot_notes,frnt_foot_notes_pass,overall_frnt_stars,curb_weight,frnt_tested_with,hic15_driv,chest_defl_driv,left_femur_driv,right_femur_driv,nij_driv,neck_tens_driv,net_comp_driv,hic15_pass,chest_defl_pass,left_femur_pass,right_femur_pass,nij_pass,neck_tens_pass,net_comp_pass,side_test_no,side_vin,side_driv_stars,side_pass_stars,side_barrier_star,comb_frnt_star,comb_rear_star,side_safety_concern_driv,side_safety_concern_pass,side_foot_notes,side_foot_notes_pass,overall_side_stars,side_tested_with,side_hic_36_driv,rib_deflection_driv,abdomen_force_driv,symphysis_force_driv,side_hic_36_pass,pelvic_force_pass,pole_test_no,pole_vin,side_pole_stars,pole_safety_concern,pole_foot_notes,pole_tested_with,pole_hic_36_driv,pelvic_force,rollover_possibility,static_stabi_factor,tip,roll_safety_concern,roll_foot_notes,rollover_stars,nhtsa_backup_camera,backup_camera
4944,BUICK,REGAL,2020,5 HB,PC,FWD,1,,Uni-Body,5,"1,3,4,5,6", ,4485.0,4929.0,Optional,"4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso,"4,6",Seat,Standard,"1,3",,"1,3,4,6",,,Optional, ,,,Standard,"1,3",Standard,Standard, ,"(b) Passive Immobilizer, Active Alarm",optional,Optional,,optional,Optional,,optional,Optional,,optional,No,,,Standard,Torso/Pelvis,"1,3",Seat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
4945,BUICK,REGAL TOURX,2020,SW,PC,AWD,1,,Uni-Body,5,"1,3,4,5,6", ,4786.0,4929.0,Optional,"4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso,"4,6",Seat,Standard,"1,3",,"1,3,4,6",,,Optional, ,,,Standard,"1,3",Standard,Standard, ,"(b) Passive Immobilizer, Active Alarm",optional,Optional,,optional,Optional,,optional,Optional,,optional,No,,,Standard,Torso/Pelvis,"1,3",Seat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
4946,CADILLAC,CT4,2020,4 DR,PC,AWD,1,,Uni-Body,5,"1,3,4,5,6", ,4326.0,4746.0,Optional,"4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,"1,3",,"1,3,4,6",,,Optional, ,,,Standard,"1,3",Standard,Standard, ,"(b) Passive Immobilizer, Active Alarm",optional,Optional,,optional,Optional,,optional,Optional,,optional,Optional,,, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
4947,CADILLAC,CT4,2020,4 DR,PC,RWD,1,,Uni-Body,5,"1,3,4,5,6", ,4326.0,4746.0,Optional,"4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,"1,3",,"1,3,4,6",,,Optional, ,,,Standard,"1,3",Standard,Standard, ,"(b) Passive Immobilizer, Active Alarm",optional,Optional,,optional,Optional,,optional,Optional,,optional,Optional,,, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
4948,CADILLAC,CT5,2020,4 DR,PC,AWD,1,,Uni-Body,5,"1,3,4,5,6", ,4565.0,5157.0,Standard,"1,3,4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,"1,3",,"1,3,4,6",,,Optional, ,,,Standard,"1,3,4,6",Standard,Standard, ,"(b) Passive Immobilizer, Active Alarm",standard,Standard,,optional,Optional,,Optional,Optional,,Optional,Optional,,, , , , ,5.0,11081.0,1G6DS5RK1L0115372,5.0,5.0,,,These ratings apply to vehicles without a V6 Engine ,,5.0,3797.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",154.723,21.239,1815.241,1519.458,0.25,963.973,22.232,339.806,15.2,415.345,159.548,0.25,641.991,350.621,11127.0,1G6DW5RK8L0129841,5.0,5.0,5.0,5.0,5.0,,,General Motors has issued the Safety Recall No. 21V-611 concerning the deployment of the curtain air bags. (Recall link - https://static.nhtsa.gov/odi/rcl/2021/RCLRPT-21V611-2548.PDF )  ,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",129.329,23.586,928.886,1037.633,92.723,2547.281,11082.0,1G6DW5RK9L0121666,5.0,,General Motors has issued the Safety Recall No. 21V-611 concerning the deployment of the curtain air bags. (Recall link - https://static.nhtsa.gov/odi/rcl/2021/RCLRPT-21V611-2548.PDF )  ,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",239.675,2483.498,0.095,1.48,No Tip,,,5.0,,
4949,CADILLAC,CT5,2020,4 DR,PC,RWD,1,,Uni-Body,5,"1,3,4,5,6", ,4565.0,5157.0,Standard,"1,3,4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,"1,3",,"1,3,4,6",,,Optional, ,,,Standard,"1,3,4,6",Standard,Standard, ,"(b) Passive Immobilizer, Active Alarm",standard,Standard,,optional,Optional,,Optional,Optional,,Optional,Optional,,, , , , ,5.0,11081.0,1G6DS5RK1L0115372,5.0,5.0,,,These ratings apply to vehicles without a V6 Engine ,,5.0,3797.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",154.723,21.239,1815.241,1519.458,0.25,963.973,22.232,339.806,15.2,415.345,159.548,0.25,641.991,350.621,11127.0,1G6DW5RK8L0129841,5.0,5.0,5.0,5.0,5.0,,,General Motors has issued the Safety Recall No. 21V-611 concerning the deployment of the curtain air bags. (Recall link - https://static.nhtsa.gov/odi/rcl/2021/RCLRPT-21V611-2548.PDF )  ,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",129.329,23.586,928.886,1037.633,92.723,2547.281,11082.0,1G6DW5RK9L0121666,5.0,,General Motors has issued the Safety Recall No. 21V-611 concerning the deployment of the curtain air bags. (Recall link - https://static.nhtsa.gov/odi/rcl/2021/RCLRPT-21V611-2548.PDF )  ,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",239.675,2483.498,0.095,1.48,No Tip,,,5.0,,
4950,CADILLAC,CT5-V,2020,4 DR,PC,AWD,1,,Uni-Body,5,"1,3,4,5,6", ,4689.0,5176.0,Standard,"1,3",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,"1,3",,"1,3,4,6",,,Optional, ,,,Standard,"1,3,4,6",Standard,Standard, , ,Standard,Standard,,Optional,Optional,,Standard,Optional,,Standard,Optional,,, , , , ,,0.0,,,,,,,,,3797.0,,,,,,,,,,,,,,,,11127.0,1G6DW5RK8L0129841,5.0,5.0,5.0,5.0,5.0,,,General Motors has issued the Safety Recall No. 21V-611 concerning the deployment of the curtain air bags. (Recall link - https://static.nhtsa.gov/odi/rcl/2021/RCLRPT-21V611-2548.PDF )  ,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",129.329,23.586,928.886,1037.633,92.723,2547.281,11082.0,1G6DW5RK9L0121666,5.0,,General Motors has issued the Safety Recall No. 21V-611 concerning the deployment of the curtain air bags. (Recall link - https://static.nhtsa.gov/odi/rcl/2021/RCLRPT-21V611-2548.PDF )  ,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",239.675,2483.498,0.095,1.48,No Tip,,,5.0,,
4951,CADILLAC,CT5-V,2020,4 DR,PC,RWD,1,,Uni-Body,5,"1,3,4,5,6", ,4689.0,5176.0,Standard,"1,3",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,"1,3",,"1,3,4,6",,,Optional, ,,,Standard,"1,3,4,6",Standard,Standard, , ,Standard,Standard,,Optional,Optional,,Standard,Optional,,Standard,Optional,,, , , , ,,0.0,,,,,,,,,3797.0,,,,,,,,,,,,,,,,11127.0,1G6DW5RK8L0129841,5.0,5.0,5.0,5.0,5.0,,,General Motors has issued the Safety Recall No. 21V-611 concerning the deployment of the curtain air bags. (Recall link - https://static.nhtsa.gov/odi/rcl/2021/RCLRPT-21V611-2548.PDF )  ,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",129.329,23.586,928.886,1037.633,92.723,2547.281,11082.0,1G6DW5RK9L0121666,5.0,,General Motors has issued the Safety Recall No. 21V-611 concerning the deployment of the curtain air bags. (Recall link - https://static.nhtsa.gov/odi/rcl/2021/RCLRPT-21V611-2548.PDF )  ,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",239.675,2483.498,0.095,1.48,No Tip,,,5.0,,
4952,CADILLAC,CT6,2020,4 DR,PC,AWD,1,,Uni-Body,5,"1,3,4,5,6", ,5003.0,5618.0,Standard,"1,3,4,6",Standard,"1,3",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,"1,3",,"1,3,4,6",,,Standard, ,,,Standard,"1,3,4,6",Standard,Standard, ,"(b) Passive Immobilizer, Active Alarm",standard,Standard,,standard,Standard,,optional,Optional,,standard,Optional,,, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
4953,CADILLAC,CT6-V,2020,4 DR,PC,AWD,1,,Uni-Body,5,"1,3,4,5,6", ,5419.0,5471.0,Standard,"1,3,4,6",Standard,"1,3",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,"1,3",,"1,3,4,6",,,Standard, ,,,Standard,"1,3,4,6",Standard,Standard, ,"(b) Passive Immobilizer, Active Alarm",standard,Standard,,standard,Standard,,standard,No,,standard,No,,, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
4960,CADILLAC,XT5,2020,SUV,MPV,AWD,1,,Uni-Body,5,"1,3,4,5,6", ,6001.0,6001.0,Standard,"1,3,4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,1,,"1,3,4,6",,,Optional, ,,,Standard,"1,3",Standard,Standard, ,"(b) Passive Immobilizer, Active Alarm",standard,Standard,,standard,Standard,,optional,Optional,,standard,Standard,,, , , , ,5.0,10961.0,1GYKNDRS7LZ121480,5.0,5.0,,,,,5.0,4310.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",145.365,15.553,948.678,2408.811,0.24,835.994,46.824,286.369,16.242,98.693,77.147,0.37,688.424,235.959,9975.0,1GYKNARSXHZ117803,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",111.917,22.794,671.524,816.593,182.965,3670.707,9974.0,1GYKNARSXHZ118353,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",399.031,3552.253,0.151,1.27,No Tip,,,4.0,,
4961,CADILLAC,XT5,2020,SUV,MPV,FWD,1,,Uni-Body,5,"1,3,4,5,6", ,6001.0,6001.0,Standard,"1,3,4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,1,,"1,3,4,6",,,Optional, ,,,Standard,"1,3",Standard,Standard, ,"(b) Passive Immobilizer, Active Alarm",standard,Standard,,standard,Standard,,optional,Optional,,standard,Standard,,, , , , ,5.0,10961.0,1GYKNDRS7LZ121480,5.0,5.0,,,,,5.0,4310.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",145.365,15.553,948.678,2408.811,0.24,835.994,46.824,286.369,16.242,98.693,77.147,0.37,688.424,235.959,9975.0,1GYKNARSXHZ117803,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",111.917,22.794,671.524,816.593,182.965,3670.707,9974.0,1GYKNARSXHZ118353,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",399.031,3552.253,0.169,1.23,No Tip,,,4.0,,
4962,CADILLAC,XT6,2020,SUV,MPV,AWD,1,,Uni-Body,6 to 7,"1,3,4,5,6,7,9",Seating position 5 is optional,6001.0,6001.0,Standard,"1,3,4,6,7,9",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6,7,9",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,1,,"1,3,4,6",,,Standard, ,,,Standard,"1,3",Standard,Standard, ,"(b) Passive Immobilizer, Active Alarm",standard,Standard,,standard,Standard,,optional,Optional,,standard,Standard,,, , , , ,5.0,10918.0,1GYKPDRSXLZ114968,5.0,5.0,,,,,5.0,4675.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",166.705,13.05,716.2,1591.589,0.25,830.369,125.552,305.126,15.186,41.113,24.458,0.38,688.639,314.571,10920.0,1GYKPCRS5LZ121014,5.0,5.0,5.0,5.0,5.0,,,"These ratings apply to vehicles produced before October 30, 2019 with VIN’s prior to 1GYKPDRS7LZ127077",,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",97.825,17.117,519.887,1134.439,179.574,1106.912,10922.0,1GYKPCRS2LZ101271,5.0,,"These ratings apply to vehicles produced before October 30, 2019 with VIN’s prior to 1GYKPDRS7LZ127077  ","CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",291.991,2961.548,0.155,1.26,No Tip,,,4.0,,
4963,CADILLAC,XT6,2020,SUV,MPV,FWD,1,,Uni-Body,6 to 7,"1,3,4,5,6,7,9",Seating position 5 is optional,6001.0,6001.0,Standard,"1,3,4,6,7,9",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6,7,9",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,1,,"1,3,4,6",,,Standard, ,,,Standard,"1,3",Standard,Standard, ,"(b) Passive Immobilizer, Active Alarm",standard,Standard,,standard,Standard,,optional,Optional,,standard,Standard,,, , , , ,5.0,10918.0,1GYKPDRSXLZ114968,5.0,5.0,,,,,5.0,4675.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",166.705,13.05,716.2,1591.589,0.25,830.369,125.552,305.126,15.186,41.113,24.458,0.38,688.639,314.571,10920.0,1GYKPCRS5LZ121014,5.0,5.0,5.0,5.0,5.0,,,"These ratings apply to vehicles produced before October 30, 2019 with VIN’s prior to 1GYKPDRS7LZ127077",,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",97.825,17.117,519.887,1134.439,179.574,1106.912,10922.0,1GYKPCRS2LZ101271,5.0,,"These ratings apply to vehicles produced before October 30, 2019 with VIN’s prior to 1GYKPDRS7LZ127077  ","CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",291.991,2961.548,0.164,1.24,No Tip,,,4.0,,
4964,CHEVROLET,BLAZER,2020,SUV,MPV,AWD,1,,Uni-Body,5,"1,3,4,5,6", ,6001.0,6001.0,Standard,"1,3,4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,1,,"1,3,4,6",,,Optional, ,,,Standard,1,Standard,Standard, ,"(b) Passive Immobilizer, Active Alarm",optional,Optional,,optional,Optional,,optional,Optional,,optional,No,,, , , , ,5.0,10737.0,3GNKBGRS3KS587698,5.0,4.0,,,,,5.0,4209.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",182.244,13.718,462.105,1934.83,0.22,789.987,106.841,313.334,19.379,123.252,9.222,0.43,553.651,622.016,10739.0,3GNKBBRA2KS568375,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",92.678,21.482,698.494,1642.197,250.983,2995.017,10738.0,3GNKBBRA1KS568786,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",264.573,3090.123,0.147,1.28,No Tip,,,4.0,,
4965,CHEVROLET,BLAZER,2020,SUV,MPV,FWD,1,,Uni-Body,5,"1,3,4,5,6", ,6001.0,6001.0,Standard,"1,3,4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,1,,"1,3,4,6",,,Optional, ,,,Standard,1,Standard,Standard, ,"(b) Passive Immobilizer, Active Alarm",optional,Optional,,optional,Optional,,optional,Optional,,optional,No,,, , , , ,5.0,10737.0,3GNKBGRS3KS587698,5.0,4.0,,,,,5.0,4209.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",182.244,13.718,462.105,1934.83,0.22,789.987,106.841,313.334,19.379,123.252,9.222,0.43,553.651,622.016,10739.0,3GNKBBRA2KS568375,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",92.678,21.482,698.494,1642.197,250.983,2995.017,10738.0,3GNKBBRA1KS568786,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",264.573,3090.123,0.155,1.26,No Tip,,,4.0,,
4966,CHEVROLET,BOLT EV,2020,5 HB,PC,FWD,1,,Uni-Body,5,"1,3,4,5,6", ,4471.0,4518.0,Optional,"4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso,"4,6",Seat,Standard,"1,3",,"1,3,4,6",,,Optional, ,,,Standard,1,Standard,Standard, ,"(b) Passive Immobilizer, Active Alarm",optional,Optional,,optional,Optional,,optional,No,,optional,No,,,Standard,Torso/Pelvis,"1,3",Seat,5.0,10316.0,1HGCV1F12JA010000,5.0,4.0,,,,,4.0,3509.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",249.631,26.357,608.081,832.917,0.24,1061.264,76.034,439.982,16.456,116.428,719.092,0.22,530.712,335.829,10313.0,1G1FW6S0XJ4113532,5.0,4.0,5.0,5.0,4.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",73.955,27.543,586.465,1320.397,205.038,4352.33,10318.0,1G1FW6S0XJ4112428,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",330.32,1853.046,0.097,1.468,No Tip,,,5.0,,
4967,CHEVROLET,CAMARO,2020,C,PC,RWD,1,,Uni-Body,4,"1,3,4,6", ,4327.0,4879.0,Optional,"4,6",Standard,"1,3",Standard,"1,3",,"1,3",, ,Standard,Head/Torso,"1,3",Seat,Yes,, , , , ,Standard,"1,3",,"1,3",,,Optional, ,,,Standard,"1,3",Standard,Standard, ,"(b) Passive Immobilizer, Active Alarm",,No,,,No,,,No,,,No,,, , , , ,,0.0,,,,,,,,,3300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,1.5612,No Tip,,,5.0,,
4968,CHEVROLET,CAMARO,2020,2 DR,PC,RWD,1,,Uni-Body,4,"1,3,4,6", ,4087.0,4736.0,Optional,"4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,"1,3",,"1,3",,,Optional, ,,,Standard,"1,3",Standard,Standard, ,"(b) Passive Immobilizer, Active Alarm",optional,Optional,,,No,,,No,,,No,,, , , , ,5.0,9969.0,1G1FB1RX1H0110232,4.0,4.0,,,Frontal Ratings do not apply to the SS and ZL1 trim lines  ,,4.0,3300.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",257.873,23.209,2132.499,3087.17,0.32,943.929,387.593,316.609,19.244,141.718,373.265,0.34,790.704,575.11,9968.0,1G1FA1RX9H0113026,5.0,5.0,5.0,5.0,5.0,,,,The side curtain airbag did not deploy as intended. The side ratings do not apply to vehicles equipped with optional Recaro front seats. ,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",233.223,25.252,687.633,886.666,285.07,2271.697,9967.0,1G1FA1RXXH0116310,5.0,,Side Ratings do not apply to vehicles equipped with optional Recaro front seats,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",236.716,3430.808,0.083,1.5612,No Tip,,,5.0,,
4969,CHEVROLET,CAMARO SS,2020,C,PC,RWD,1,,Uni-Body,4,"1,3,4,6", ,4327.0,4879.0,Optional,"4,6",Standard,"1,3",Standard,"1,3",,"1,3",, ,Standard,Head/Torso,"1,3",Seat,Yes,, , , , ,Standard,"1,3",,"1,3",,,Optional, ,,,Standard,"1,3",Standard,Standard, ,"(b) Passive Immobilizer, Active Alarm",,No,,,No,,,No,,,No,,, , , , ,,0.0,,,,,,,,,3300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,1.5612,No Tip,,,5.0,,
4970,CHEVROLET,CAMARO SS,2020,2 DR,PC,RWD,1,,Uni-Body,4,"1,3,4,6", ,4087.0,4736.0,Optional,"4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,"1,3",,"1,3",,,Optional, ,,,Standard,"1,3",Standard,Standard, ,"(b) Passive Immobilizer, Active Alarm",optional,Optional,,,No,,,No,,,No,,, , , , ,5.0,10168.0,1G1FF1R78J0106768,4.0,4.0,,,,,4.0,3709.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",162.054,26.642,1373.246,2662.372,0.35,1032.383,215.168,350.316,20.206,263.436,967.934,0.38,880.928,679.45,9968.0,1G1FA1RX9H0113026,5.0,5.0,5.0,5.0,5.0,,,,The side curtain airbag did not deploy as intended. The side ratings do not apply to vehicles equipped with optional Recaro front seats. ,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",233.223,25.252,687.633,886.666,285.07,2271.697,9967.0,1G1FA1RXXH0116310,5.0,,Side Ratings do not apply to vehicles equipped with optional Recaro front seats,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",236.716,3430.808,0.083,1.56,No Tip,,,5.0,,
4971,CHEVROLET,CAMARO ZL1,2020,2 DR,PC,RWD,1,,Uni-Body,4,"1,3,4,6", ,4087.0,4736.0,Optional,"4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,"1,3",,"1,3",,,Optional, ,,,Standard,"1,3",Standard,Standard, ,"(b) Passive Immobilizer, Active Alarm",optional,Optional,,,No,,,No,,,No,,, , , , ,,10168.0,1G1FF1R78J0106768,4.0,4.0,,,,,4.0,3709.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",162.054,26.642,1373.246,2662.372,0.35,1032.383,215.168,350.316,20.206,263.436,967.934,0.38,880.928,679.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,1.56,No Tip,,,5.0,,
4972,CHEVROLET,CAMARO ZL1,2020,C,PC,RWD,1,,Uni-Body,4,"1,3,4,6", ,4327.0,4879.0,Optional,"4,6",Standard,"1,3",Standard,"1,3",,"1,3",, ,Standard,Head/Torso,"1,3",Seat,Yes,, , , , ,Standard,"1,3",,"1,3",,,Optional, ,,,Standard,"1,3",Standard,Standard, ,"(b) Passive Immobilizer, Active Alarm",,No,,,No,,,No,,,No,,, , , , ,,0.0,,,,,,,,,3300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,1.5612,No Tip,,,5.0,,
4973,CHEVROLET,COLORADO,2020,PU/EC,TRUCK,2WD,1,,Frame-Based,4,"1,3,4,6", ,5400.0,6100.0,Standard,"1,3,4,6",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,, ,,"1,3",,,, ,,,Standard,1,Optional,Standard, ,"Passive immobilizer standard, Passive alarm optional.",optional,Optional,,optional,Optional,,,No,,,No,,, , , , ,4.0,9080.0,1GCHTAEA5F1158421,5.0,4.0,,,,,4.0,4178.0,"CURTAIN AIR BAG,FRONTAL AIR BAG",210.399,24.126,1341.063,1185.312,0.29,1277.159,410.04,308.841,14.604,172.995,142.702,0.45,1332.329,199.994,9083.0,1GCHSBEA6F1151454,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",22.072,25.044,903.508,799.487,45.872,2425.319,9082.0,1GCHSBEA5F1148951,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",227.356,3183.754,0.22,1.1491,No Tip,,,3.0,,
